date,ticker,price,signals,adj_sig,sell_cnt,weekly,sector,trend_type,stop,stop_pct,target,target_pct,rr,buy_detail,sell_detail,strategy,details,fund_judge,beta,near_52w,priority,adx,fund_cnt,fund_risks,growth_score,growth_grade,growth_detail,tw_warning,tw_days,iv_label,pcr_label,iv_warning,vix_status,vix_signal,industry
2026-06-29,LLY,1229.93,6,9,1,3,🟡 중립,완전상승,1149.25,-6.56,1391.3,13.12,2.0,구름대 위 / MA 정배열 / MACD 양전환 / RSI상승기울기(+16.7) / OBV상승(1.13x) / ADX강세(31.5),BB상단(1.16),C,구름대 위 / MA 정배열 / MACD 양전환 / RSI상승기울기(+16.7) / OBV상승(1.13x) / ADX강세(31.5),🔴 위험,0.23,True,⭐,31.5,3,현금<총부채 / 매출채권↑>매출↑ / 재고↑이익↓,8,🔥 최우선,시총:대형 $1096.8B / PEG:1.56 ⭐ (적정) / PSR:15.18 (섹터 고평가) / PER:43.7 (섹터 고평가) / ForwardPER:27.7 (섹터 고평가) / PER개선:Trailing 43.7 → Forward 27.7 ⭐ (이익개선) / EPS성장:+94.9% ⭐⭐⭐ / OPM:45.6% (▲7.7%p) ⭐⭐ / 목표주가:$1223 (▲-0.6%) / 내부자:순매수 ⭐ / IV:IV 36.0% (보통) / PCR:PCR 1.43 (비관적),,81,IV 36.0% (보통),PCR 1.43 (비관적),False,🟢 정상 구간,정상 시장 환경,Drug Manufacturers - General
2026-06-29,UDR,40.13,6,9,1,1,🟢 강세,완전상승,38.68,-3.61,43.04,7.25,2.0,구름대 위 / MA 정배열 / RSI 상향돌파 / RSI상승기울기(+11.5) / OBV상승(0.84x) / ADX강세(26.8),BB상단(0.91),A,구름대 위 / MA 정배열 / RSI 상향돌파 / RSI상승기울기(+11.5) / OBV상승(0.84x) / ADX강세(26.8),🔴 위험,-0.05,True,⭐,26.8,3,현금<총부채 / 단기부채>현금 / 우선주존재,7,⭐ 유망,시총:중형 $14.9B ⭐ / PEG:8.17 (고평가) / PSR:8.42 ⭐ (섹터 적정) / PER:27.3 ⭐ (섹터 적정) / ForwardPER:71.7 (섹터 고평가) / EPS성장:+321.6% ⭐⭐⭐ / OPM:18.8% (▼1.9%p) / 목표주가:$41 (▲1.2%) / 내부자:순매수 ⭐ / IV:IV 24.2% (저변동성) / PCR:PCR 0.46 (낙관적/과열주의),,81,IV 24.2% (저변동성),PCR 0.46 (낙관적/과열주의),False,🟢 정상 구간,정상 시장 환경,REIT - Residential
2026-06-29,CPT,116.74,6,9,0,1,🟢 강세,완전상승,112.29,-3.81,125.64,7.62,2.0,구름대 위 / MA 정배열 / MACD 양전환 / RSI상승기울기(+5.6) / OBV상승(1.02x) / ADX강세(31.7),없음,A,구름대 위 / MA 정배열 / MACD 양전환 / RSI상승기울기(+5.6) / OBV상승(1.02x) / ADX강세(31.7),⚠ 주의,-0.08,True,⭐,31.7,1,현금<총부채,7,⭐ 유망,시총:중형 $11.6B ⭐ / PEG:9.17 (고평가) / PSR:7.30 ⭐ (섹터 적정) / PER:32.6 ⭐ (섹터 적정) / ForwardPER:73.1 (섹터 고평가) / EPS성장:+135.4% ⭐⭐⭐ / OPM:18.4% (▼0.9%p) / 목표주가:$114 (▲-2.0%) / 내부자:순매수 ⭐ / IV:IV 25.0% (저변동성) / PCR:PCR 0.09 (낙관적/과열주의),,81,IV 25.0% (저변동성),PCR 0.09 (낙관적/과열주의),False,🟢 정상 구간,정상 시장 환경,REIT - Residential
2026-06-29,NBIS,261.15,5,8,0,3,미분류,미분류,207.24,-20.64,368.96,41.28,2.0,구름대 위 / MA 정배열 / RSI 상향돌파 / Stoch GC(K=31) / RSI상승기울기(+15.1),없음,A,구름대 위 / MA 정배열 / RSI 상향돌파 / Stoch GC(K=31) / RSI상승기울기(+15.1),⚠ 주의,2.89,True,,18.8,2,현금<총부채 / 매출채권↑>매출↑,8,🔥 최우선,시총:중형 $66.3B ⭐ / PEG:0.63 ⭐⭐⭐ (성장대비 저평가) / PSR:75.53 (섹터 고평가) / PER:100.4 (섹터 고평가) / ForwardPER:723.0 (섹터 고평가) / EPS성장:+112.9% ⭐⭐⭐ / OPM:-115.5% (▲321.3%p) ⭐ (개선중) / 목표주가:$244 (▲-6.5%) / 내부자:순매수 ⭐ / IV:🚨 IV 109.6% (극고변동성) / PCR:PCR 1.92 (비관적),,81,🚨 IV 109.6% (극고변동성),PCR 1.92 (비관적),True,🟢 정상 구간,정상 시장 환경,
2026-06-29,CPAY,335.34,5,8,0,3,⚪ 관망,상승추세,319.58,-4.7,366.85,9.4,2.0,구름대 위 / BB하단(0.14) / RSI상승기울기(+9.3) / OBV상승(1.11x) / ADX강세(29.4),없음,C,구름대 위 / BB하단(0.14) / RSI상승기울기(+9.3) / OBV상승(1.11x) / ADX강세(29.4),🔴 위험,0.92,True,,29.4,3,현금<총부채 / 매출채권↑>매출↑ / 단기부채>현금,13,🔥 최우선,시총:중형 $21.9B ⭐ / PEG:0.80 ⭐⭐⭐ (성장대비 저평가) / PSR:4.58 ⭐⭐ (섹터 저평가) / PER:20.1 ⭐⭐ (섹터 저평가) / ForwardPER:11.0 ⭐⭐ (섹터 저평가) / PER개선:Trailing 20.1 → Forward 11.0 ⭐ (이익개선) / EPS성장:6.6% / OPM:43.1% (▼1.1%p) / 목표주가:$395 (▲17.8%) ⭐ / 내부자:순매수 ⭐ / IV:IV 49.9% (보통) / PCR:PCR 3.25 (비관적),,81,IV 49.9% (보통),PCR 3.25 (비관적),False,🟢 정상 구간,정상 시장 환경,Software - Infrastructure
2026-06-29,AMGN,360.55,5,8,1,3,🟡 중립,완전상승,343.91,-4.62,393.83,9.23,2.0,구름대 위 / MA 정배열 / RSI 상향돌파 / RSI상승기울기(+5.8) / OBV상승(1.03x),BB상단(0.93),C,구름대 위 / MA 정배열 / RSI 상향돌파 / RSI상승기울기(+5.8) / OBV상승(1.03x),⚠ 주의,0.41,True,,21.9,2,현금<총부채 / 매출채권↑>매출↑,9,🔥 최우선,시총:대형 $194.6B / PEG:1.96 ⭐ (적정) / PSR:5.23 ⭐ (섹터 적정) / PER:25.1 (섹터 고평가) / ForwardPER:15.4 ⭐ (섹터 적정) / PER개선:Trailing 25.1 → Forward 15.4 ⭐ (이익개선) / EPS성장:+88.5% ⭐⭐⭐ / OPM:24.7% (▲3.0%p) ⭐ / 목표주가:$353 (▲-2.2%) / 내부자:순매수 ⭐ / IV:IV 26.1% (저변동성) / PCR:PCR 0.54 (중립),,81,IV 26.1% (저변동성),PCR 0.54 (중립),False,🟢 정상 구간,정상 시장 환경,Drug Manufacturers - General
2026-06-29,INCY,114.66,5,8,1,3,🟡 중립,완전상승,105.85,-7.68,132.28,15.37,2.0,구름대 위 / MA 정배열 / RSI상승기울기(+9.5) / OBV상승(1.05x) / ADX강세(31.5),BB상단(1.01),C,구름대 위 / MA 정배열 / RSI상승기울기(+9.5) / OBV상승(1.05x) / ADX강세(31.5),⚠ 주의,-0.24,True,,31.5,1,재고↑이익↓,14,🔥 최우선,시총:중형 $22.9B ⭐ / PEG:11.68 (고평가) / PSR:4.27 ⭐⭐ (섹터 저평가) / PER:16.2 ⭐⭐ (섹터 저평가) / ForwardPER:12.5 ⭐⭐ (섹터 저평가) / PER개선:Trailing 16.2 → Forward 12.5 ⭐ (이익개선) / EPS성장:+3845.0% ⭐⭐⭐ / OPM:26.1% (▲23.7%p) ⭐⭐ / 목표주가:$111 (▲-3.5%) / 내부자:순매수 ⭐ / IV:IV 35.1% (보통) / PCR:PCR 0.08 (낙관적/과열주의),,81,IV 35.1% (보통),PCR 0.08 (낙관적/과열주의),False,🟢 정상 구간,정상 시장 환경,Biotechnology
2026-06-29,DELL,414.61,5,8,0,3,⚪ 관망,상승추세,355.28,-14.31,533.26,28.62,2.0,구름대 위 / MA 정배열 / RSI 상향돌파 / RSI상승기울기(+7.4) / ADX강세(25.6),없음,C,구름대 위 / MA 정배열 / RSI 상향돌파 / RSI상승기울기(+7.4) / ADX강세(25.6),🔴 위험,2.1,True,,25.6,4,현금<총부채 / 매출채권↑>매출↑ / 재고↑이익↓ / 자본잠식,10,🔥 최우선,시총:대형 $267.9B / PEG:0.66 ⭐⭐⭐ (성장대비 저평가) / PSR:2.00 ⭐⭐ (섹터 저평가) / PER:33.1 (섹터 고평가) / ForwardPER:19.4 ⭐ (섹터 적정) / PER개선:Trailing 33.1 → Forward 19.4 ⭐ (이익개선) / EPS성장:+29.3% ⭐ / OPM:7.4% (▼0.5%p) / 목표주가:$485 (▲17.0%) ⭐ / 내부자:순매수 ⭐ / IV:⚠ IV 74.5% (고변동성) / PCR:PCR 0.42 (낙관적/과열주의),,81,⚠ IV 74.5% (고변동성),PCR 0.42 (낙관적/과열주의),True,🟢 정상 구간,정상 시장 환경,Computer Hardware
2026-06-29,FAST,47.4,6,8,0,3,🟢 강세,완전상승,45.29,-4.45,51.62,8.9,2.0,구름대 위 / MA 정배열 / RSI 상향돌파 / RSI상승기울기(+11.7) / OBV상승(1.22x) / ADX강세(25.4),없음,A,구름대 위 / MA 정배열 / RSI 상향돌파 / RSI상승기울기(+11.7) / OBV상승(1.22x) / ADX강세(25.4),⚠ 주의,0.43,True,,25.4,1,현금<총부채,4,✅ 관심,시총:중형 $54.4B ⭐ / PEG:3.40 (고평가) / PSR:6.45 (섹터 고평가) / PER:41.9 (섹터 고평가) / ForwardPER:34.6 (섹터 고평가) / PER개선:Trailing 41.9 → Forward 34.6 ⭐ (이익개선) / EPS성장:9.4% / OPM:20.2% (▲0.2%p) ⭐ / 목표주가:$47 (▲-1.6%) / 내부자:순매수 ⭐ / IV:IV 40.5% (보통) / PCR:PCR 0.15 (낙관적/과열주의),,81,IV 40.5% (보통),PCR 0.15 (낙관적/과열주의),False,🟢 정상 구간,정상 시장 환경,Industrial Distribution
2026-06-29,SW,46.17,5,8,0,3,⚪ 관망,혼조,42.49,-7.97,53.54,15.96,2.0,구름대 위 / MA 정배열 / RSI상승기울기(+4.1) / OBV상승(1.82x) / ADX강세(25.5),없음,C,구름대 위 / MA 정배열 / RSI상승기울기(+4.1) / OBV상승(1.82x) / ADX강세(25.5),⚠ 주의,1.82,True,,25.5,1,현금<총부채,12,🔥 최우선,시총:중형 $24.2B ⭐ / PEG:0.26 ⭐⭐⭐ (성장대비 저평가) / PSR:0.78 ⭐ (섹터 적정) / PER:64.1 (섹터 고평가) / ForwardPER:14.4 ⭐ (섹터 적정) / PER개선:Trailing 64.1 → Forward 14.4 ⭐ (이익개선) / EPS성장:+119.1% ⭐⭐⭐ / OPM:7.1% (▼0.2%p) / 목표주가:$53 (▲15.8%) ⭐ / 내부자:순매수 ⭐ / IV:⚠ IV 55.9% (고변동성) / PCR:PCR 0.04 (낙관적/과열주의),,81,⚠ IV 55.9% (고변동성),PCR 0.04 (낙관적/과열주의),True,🟢 정상 구간,정상 시장 환경,Packaging & Containers
