date,ticker,price,signals,adj_sig,sell_cnt,weekly,sector,trend_type,stop,stop_pct,target,target_pct,rr,buy_detail,sell_detail,strategy,details,fund_judge,beta,near_52w,priority,adx,fund_cnt,fund_risks,growth_score,growth_grade,growth_detail,tw_warning,tw_days,iv_label,pcr_label,iv_warning,vix_status,vix_signal,industry
2026-06-24,DLTR,119.35,7,11,1,3,🟢 강세,완전상승,109.39,-8.35,139.27,16.69,2.0,구름대 위 / MA 정배열 / RSI 상향돌파 / MACD 양전환 / RSI상승기울기(+5.5) / OBV상승(1.04x) / ADX강세(42.0),BB상단(0.94),C,구름대 위 / MA 정배열 / RSI 상향돌파 / MACD 양전환 / RSI상승기울기(+5.5) / OBV상승(1.04x) / ADX강세(42.0),⚠ 주의,0.87,True,⭐⭐,42.0,1,현금<총부채,12,🔥 최우선,시총:중형 $22.9B ⭐ / PEG:1.42 ⭐ (적정) / PSR:1.16 (섹터 고평가) / PER:19.2 ⭐⭐ (섹터 저평가) / ForwardPER:15.6 ⭐⭐ (섹터 저평가) / PER개선:Trailing 19.2 → Forward 15.6 ⭐ (이익개선) / EPS성장:+142.3% ⭐⭐⭐ / OPM:8.5% (▲0.2%p) ⭐ / 목표주가:$125 (▲4.7%) / 내부자:순매수 ⭐ / IV:IV 44.3% (보통) / PCR:PCR 1.42 (비관적),,86,IV 44.3% (보통),PCR 1.42 (비관적),False,🟢 정상 구간,정상 시장 환경,Discount Stores
2026-06-24,REG,79.87,6,10,0,3,🟢 강세,완전상승,77.22,-3.32,85.17,6.64,2.0,구름대 위 / MA 정배열 / MACD 양전환 / RSI상승기울기(+8.3) / OBV상승(1.35x) / ADX강세(25.2),없음,A,구름대 위 / MA 정배열 / MACD 양전환 / RSI상승기울기(+8.3) / OBV상승(1.35x) / ADX강세(25.2),🔴 위험,-0.05,True,⭐⭐,25.2,3,현금<총부채 / 단기부채>현금 / 우선주존재,8,🔥 최우선,시총:중형 $14.9B ⭐ / PEG:2.61 (고평가) / PSR:9.05 ⭐ (섹터 적정) / PER:27.4 ⭐ (섹터 적정) / ForwardPER:31.6 (섹터 고평가) / EPS성장:+31.7% ⭐⭐⭐ / OPM:37.5% (▲2.2%p) ⭐ / 목표주가:$85 (▲6.0%) / 내부자:순매수 ⭐ / IV:IV 41.2% (보통) / PCR:PCR 2.72 (비관적),,86,IV 41.2% (보통),PCR 2.72 (비관적),False,🟢 정상 구간,정상 시장 환경,REIT - Retail
2026-06-24,CRL,202.1,6,10,1,3,🟢 강세,상승추세,185.68,-8.12,234.94,16.25,2.0,구름대 위 / MA 정배열 / MACD 양전환 / RSI상승기울기(+19.5) / OBV상승(0.90x) / ADX강세(26.0),BB상단(1.16),C,구름대 위 / MA 정배열 / MACD 양전환 / RSI상승기울기(+19.5) / OBV상승(0.90x) / ADX강세(26.0),⚠ 주의,1.19,True,⭐⭐,26.0,2,현금<총부채 / 재고↑이익↓,11,🔥 최우선,시총:소형 $9.7B ⭐⭐⭐ / PEG:0.12 ⭐⭐⭐ (성장대비 저평가) / PSR:2.42 ⭐⭐ (섹터 저평가) / PER:N/A / ForwardPER:16.4 ⭐⭐ (섹터 저평가) / EPS성장:N/A / OPM:10.0% (▼0.9%p) / 목표주가:$215 (▲6.5%) / 내부자:순매수 ⭐ / IV:⚠ IV 50.9% (고변동성) / PCR:PCR 1.22 (비관적),,86,⚠ IV 50.9% (고변동성),PCR 1.22 (비관적),True,🟢 정상 구간,정상 시장 환경,Diagnostics & Research
2026-06-24,PPG,120.98,5,9,0,3,🟢 강세,상승추세,113.96,-5.8,135.01,11.6,2.0,구름대 위 / MA 정배열 / RSI상승기울기(+4.4) / OBV상승(1.79x) / ADX강세(25.3),없음,A,구름대 위 / MA 정배열 / RSI상승기울기(+4.4) / OBV상승(1.79x) / ADX강세(25.3),⚠ 주의,1.46,True,⭐,25.3,2,현금<총부채 / 매출채권↑>매출↑,11,🔥 최우선,시총:중형 $27.0B ⭐ / PEG:1.81 ⭐ (적정) / PSR:1.67 ⭐ (섹터 적정) / PER:17.3 ⭐ (섹터 적정) / ForwardPER:14.0 ⭐⭐ (섹터 저평가) / PER개선:Trailing 17.3 → Forward 14.0 ⭐ (이익개선) / EPS성장:+41.2% ⭐⭐⭐ / OPM:13.7% (▼0.8%p) / 목표주가:$123 (▲1.7%) / 내부자:순매수 ⭐ / IV:IV 41.4% (보통) / PCR:PCR 0.08 (낙관적/과열주의),,86,IV 41.4% (보통),PCR 0.08 (낙관적/과열주의),False,🟢 정상 구간,정상 시장 환경,Specialty Chemicals
2026-06-24,FRT,124.62,5,9,0,3,🟢 강세,완전상승,120.6,-3.23,132.65,6.44,2.0,구름대 위 / MA 정배열 / RSI상승기울기(+4.9) / OBV상승(1.02x) / ADX강세(36.1),없음,A,구름대 위 / MA 정배열 / RSI상승기울기(+4.9) / OBV상승(1.02x) / ADX강세(36.1),⚠ 주의,0.14,True,⭐,36.1,2,현금<총부채 / 우선주존재,8,🔥 최우선,시총:중형 $10.8B ⭐ / PEG:3.59 (고평가) / PSR:8.25 ⭐ (섹터 적정) / PER:21.6 ⭐ (섹터 적정) / ForwardPER:40.1 (섹터 고평가) / EPS성장:+39.2% ⭐⭐⭐ / OPM:35.9% (▲1.1%p) ⭐ / 목표주가:$126 (▲0.9%) / 내부자:순매수 ⭐ / IV:IV 28.1% (저변동성) / PCR:PCR 0.24 (낙관적/과열주의),,86,IV 28.1% (저변동성),PCR 0.24 (낙관적/과열주의),False,🟢 정상 구간,정상 시장 환경,REIT - Retail
2026-06-24,KIM,25.42,5,9,0,3,🟢 강세,완전상승,24.41,-3.97,27.44,7.95,2.0,구름대 위 / MA 정배열 / RSI상승기울기(+4.2) / OBV상승(1.47x) / ADX강세(27.5),없음,A,구름대 위 / MA 정배열 / RSI상승기울기(+4.2) / OBV상승(1.47x) / ADX강세(27.5),⚠ 주의,-0.01,True,⭐,27.5,2,현금<총부채 / 우선주존재,8,🔥 최우선,시총:중형 $17.1B ⭐ / PEG:3.37 (고평가) / PSR:7.93 ⭐ (섹터 적정) / PER:29.2 ⭐ (섹터 적정) / ForwardPER:29.4 ⭐ (섹터 적정) / EPS성장:+42.3% ⭐⭐⭐ / OPM:33.5% (▼1.3%p) / 목표주가:$26 (▲1.9%) / 내부자:순매수 ⭐ / IV:IV 26.0% (저변동성) / PCR:PCR 0.02 (낙관적/과열주의),,86,IV 26.0% (저변동성),PCR 0.02 (낙관적/과열주의),False,🟢 정상 구간,정상 시장 환경,REIT - Retail
2026-06-24,SWK,89.66,5,9,1,3,🟢 강세,완전상승,82.55,-7.93,103.89,15.87,2.0,구름대 위 / MA 정배열 / 거래량급증(1.5x) / OBV상승(0.99x) / ADX강세(27.4),BB상단(1.07),A,구름대 위 / MA 정배열 / 거래량급증(1.5x) / OBV상승(0.99x) / ADX강세(27.4),⚠ 주의,1.66,True,⭐,27.4,2,현금<총부채 / 단기부채>현금,11,🔥 최우선,시총:중형 $13.9B ⭐ / PEG:1.39 ⭐ (적정) / PSR:0.92 ⭐⭐ (섹터 저평가) / PER:36.7 (섹터 고평가) / ForwardPER:14.5 ⭐⭐ (섹터 저평가) / PER개선:Trailing 36.7 → Forward 14.5 ⭐ (이익개선) / EPS성장:+36.6% ⭐⭐⭐ / OPM:8.3% (▼0.6%p) / 목표주가:$93 (▲3.3%) / 내부자:순매수 ⭐ / IV:IV 38.8% (보통) / PCR:PCR 0.84 (중립),,86,IV 38.8% (보통),PCR 0.84 (중립),False,🟢 정상 구간,정상 시장 환경,Tools & Accessories
2026-06-24,EW,89.66,6,8,1,3,🟢 강세,상승추세,84.62,-5.62,99.74,11.24,2.0,구름대 위 / MA 정배열 / RSI 상향돌파 / MACD 양전환 / RSI상승기울기(+16.7) / OBV상승(1.04x),BB상단(1.15),C,구름대 위 / MA 정배열 / RSI 상향돌파 / MACD 양전환 / RSI상승기울기(+16.7) / OBV상승(1.04x),⚠ 주의,0.58,True,,20.5,1,매출채권↑>매출↑,4,✅ 관심,시총:중형 $51.6B ⭐ / PEG:2.06 (고평가) / PSR:8.19 (섹터 고평가) / PER:48.5 (섹터 고평가) / ForwardPER:26.6 ⭐ (섹터 적정) / PER개선:Trailing 48.5 → Forward 26.6 ⭐ (이익개선) / EPS성장:-74.3% / OPM:27.0% (▼0.2%p) / 목표주가:$97 (▲8.1%) / 내부자:순매수 ⭐ / IV:IV 29.6% (저변동성) / PCR:PCR 0.55 (중립),,86,IV 29.6% (저변동성),PCR 0.55 (중립),False,🟢 정상 구간,정상 시장 환경,Medical Devices
2026-06-24,CNC,62.97,5,8,0,3,🟢 강세,상승추세,58.28,-7.45,72.35,14.9,2.0,구름대 위 / MA 정배열 / RSI 상향돌파 / RSI상승기울기(+4.7) / ADX강세(27.1),없음,C,구름대 위 / MA 정배열 / RSI 상향돌파 / RSI상승기울기(+4.7) / ADX강세(27.1),⚠ 주의,-0.06,True,,27.1,1,현금<총부채,6,⭐ 유망,시총:중형 $31.1B ⭐ / PEG:1.22 ⭐ (적정) / PSR:0.17 ⭐⭐ (섹터 저평가) / PER:N/A / ForwardPER:14.1 ⭐ (섹터 적정) / EPS성장:N/A / OPM:-0.2% (▼2.1%p) / 목표주가:$61 (▲-2.6%) / 내부자:순매수 ⭐ / IV:⚠ IV 52.9% (고변동성) / PCR:PCR 0.92 (중립),,86,⚠ IV 52.9% (고변동성),PCR 0.92 (중립),True,🟢 정상 구간,정상 시장 환경,Healthcare Plans
2026-06-24,UAL,130.54,5,8,1,3,🟢 강세,완전상승,119.19,-8.69,153.25,17.4,2.0,구름대 위 / MA 정배열 / 거래량급증(1.7x) / OBV상승(1.22x) / ADX강세(44.0),BB상단(1.13),A,구름대 위 / MA 정배열 / 거래량급증(1.7x) / OBV상승(1.22x) / ADX강세(44.0),⚠ 주의,2.3,True,,44.0,1,현금<총부채,5,⭐ 유망,시총:중형 $42.4B ⭐ / PEG:6.50 (고평가) / PSR:0.70 (섹터 고평가) / PER:11.7 ⭐ (섹터 적정) / ForwardPER:9.2 ⭐ (섹터 적정) / PER개선:Trailing 11.7 → Forward 9.2 ⭐ (이익개선) / EPS성장:6.5% / OPM:8.4% (▼0.7%p) / 목표주가:$132 (▲1.5%) / 내부자:순매수 ⭐ / IV:⚠ IV 52.5% (고변동성) / PCR:PCR 0.49 (낙관적/과열주의),,86,⚠ IV 52.5% (고변동성),PCR 0.49 (낙관적/과열주의),True,🟢 정상 구간,정상 시장 환경,Airlines
